time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
597585.0,0.024,0.032,0.006,52.09,-77.17,0
597590.0,0.0,0.039,0.015,68.87,-0.91,0
597595.0,0.019,0.001,0.013,1.78,-56.8,0
597600.0,0.022,0.003,-0.002,8.11,-94.4,0
597605.0,0.007,0.017,-0.006,60.61,-131.06,0
597610.0,-0.005,-0.033,0.01,-71.06,23.84,0
597615.0,-0.012,0.006,0.015,16.08,37.88,0
597620.0,-0.019,0.001,0.034,1.05,28.92,0
597625.0,-0.007,0.015,-0.009,53.27,141.91,0
597630.0,-0.007,0.029,-0.016,59.31,156.6,0
597635.0,-0.007,-0.03,-0.018,-57.06,159.36,0
597640.0,-0.012,0.013,0.029,21.82,21.72,0
597645.0,0.017,-0.03,0.02,-49.3,-40.54,0
597650.0,-0.026,-0.009,0.034,-11.63,37.32,0
597655.0,0.024,-0.014,0.044,-15.25,-28.89,0
597660.0,-0.002,-0.002,-0.016,-5.91,172.35,0
597665.0,0.024,0.015,-0.014,28.51,-119.44,0
597670.0,0.005,-0.038,0.01,-73.05,-26.03,0
597675.0,-0.002,-0.018,-0.002,-81.58,127.88,0
597680.0,0.043,0.013,-0.016,15.36,-110.31,0
597685.0,-0.04,-0.004,-0.014,-5.44,108.64,0
597690.0,-0.002,-0.004,0.029,-7.85,4.19,0
597695.0,-0.012,-0.035,0.032,-46.04,20.23,0
597700.0,0.003,-0.009,0.053,-9.41,-2.82,0
597705.0,-0.002,0.003,-0.002,48.74,127.88,0
597710.0,0.01,-0.04,-0.026,-55.54,-159.03,0
597715.0,0.029,-0.004,0.017,-6.86,-58.9,0
597720.0,-0.024,0.006,-0.018,10.39,127.88,0
597725.0,-0.007,-0.028,0.032,-40.68,12.3,0
597730.0,0.005,-0.016,-0.016,-43.66,-162.6,0
597735.0,-0.012,0.008,0.008,29.19,56.04,0
597740.0,-0.007,0.003,0.027,6.36,14.39,0
597745.0,-0.031,0.039,0.003,51.5,84.25,0
597750.0,-0.019,0.017,0.044,20.11,23.35,0
597755.0,-0.021,0.034,-0.002,58.02,94.5,0
597760.0,-0.033,0.001,0.015,1.13,65.62,0
597765.0,0.003,-0.004,-0.018,-12.33,-171.87,0
597770.0,-0.014,0.032,0.006,64.54,68.7,0
597775.0,0.0,-0.028,-0.004,-81.72,-176.63,0
597780.0,-0.021,-0.011,0.029,-17.2,35.89,0
597785.0,0.0,0.015,0.001,87.13,-18.43,0
597790.0,0.019,0.003,0.058,2.91,-18.43,0
597795.0,0.005,-0.033,0.049,-33.87,-5.91,0
597800.0,0.029,-0.009,0.022,-13.63,-52.46,0
597805.0,-0.019,-0.014,0.001,-35.79,87.83,0
597810.0,-0.017,0.003,0.034,4.68,25.76,0
597815.0,-0.009,-0.028,0.006,-68.84,59.47,0
597820.0,0.022,-0.014,0.015,-27.25,-55.31,0
597825.0,-0.002,-0.009,0.001,-75.62,71.57,0
597830.0,0.0,-0.021,0.037,-29.62,-0.37,0
597835.0,-0.009,-0.026,-0.002,-69.68,100.18,0
597840.0,-0.007,0.027,0.006,71.86,51.58,0
597845.0,0.003,0.02,0.006,72.93,-25.56,0
597850.0,-0.005,-0.009,0.032,-15.4,8.13,0
597855.0,-0.007,0.01,0.013,35.44,28.69,0
597860.0,0.017,0.02,0.037,26.2,-24.89,0
597865.0,-0.012,0.01,-0.03,17.53,158.9,0
597870.0,0.027,-0.002,0.022,-2.77,-50.04,0
597875.0,-0.028,-0.004,0.015,-7.2,62.1,0
597880.0,-0.014,0.006,-0.006,19.52,114.59,0
597885.0,-0.012,0.003,-0.002,14.72,98.13,0
597890.0,0.0,0.008,0.017,24.32,-0.78,0
597895.0,-0.002,-0.009,0.008,-47.25,15.26,0
597900.0,-0.012,-0.018,-0.018,-40.15,147.53,0
597905.0,-0.005,-0.035,0.017,-62.84,14.59,0
597910.0,0.024,-0.016,-0.04,-18.95,-148.84,0
597915.0,0.005,-0.03,-0.035,-40.54,-171.87,0
597920.0,0.012,0.001,0.049,0.82,-14.1,0
597925.0,-0.007,0.01,-0.004,51.98,120.38,0
597930.0,0.031,0.006,0.003,9.91,-84.33,0
597935.0,-0.024,0.029,0.01,48.73,66.52,0
597940.0,0.012,0.008,0.017,20.33,-34.94,0
597945.0,-0.007,-0.009,-0.028,-17.06,166.08,0
597950.0,-0.002,0.025,-0.011,65.08,169.16,0
597955.0,0.01,0.02,-0.026,35.92,-159.03,0
597960.0,0.024,0.025,0.022,36.88,-47.36,0
597965.0,0.007,0.017,-0.038,24.52,-168.83,0
597970.0,-0.028,-0.002,0.006,-3.31,79.06,0
597975.0,0.012,-0.002,0.02,-4.11,-31.57,0
597980.0,-0.002,0.003,0.013,13.6,9.64,0
597985.0,-0.007,0.029,0.013,63.84,28.69,0
597990.0,-0.002,0.001,0.015,2.7,8.13,0
597995.0,-0.002,-0.023,0.025,-43.17,4.99,0
598000.0,0.003,0.001,-0.002,12.96,-122.48,0
598005.0,0.017,-0.002,0.068,-1.37,-14.08,0
